tx_id,product_id,trans_date,amt,qty
7638,CS3338,02-Oct-13,84,1
7639,CS1194,02-Oct-13,92,3
7640,CS3140,02-Oct-13,97,2
7641,CS4597,02-Oct-13,37,2
7642,CS2018,02-Oct-13,73,2
7643,CS5219,02-Oct-13,90,1
7644,CS4202,02-Oct-13,92,3
7645,CS1925,02-Oct-13,62,3
7646,CS2809,02-Oct-13,55,2
7647,CS5013,02-Oct-13,58,2
7648,CS5537,02-Oct-13,63,1
7649,CS5809,02-Oct-13,62,3
7650,CS3622,02-Oct-13,36,1
7651,CS5994,02-Oct-13,97,2
7652,CS3466,02-Oct-13,92,3
7653,CS7346,02-Oct-13,77,3
7654,CS8346,02-Oct-13,54,1
7655,CS7255,02-Oct-13,54,1
7656,CS7728,02-Oct-13,32,3
7657,CS7558,02-Oct-13,64,2
7658,CS7877,02-Oct-13,73,2
7659,CS8531,02-Oct-13,19,2
7660,CS7960,02-Oct-13,77,3
7661,CS8150,02-Oct-13,49,2
7662,CS8860,02-Oct-13,45,1
7663,CS7323,02-Oct-13,32,3
7664,CS7925,02-Oct-13,41,3
7665,CS8809,02-Oct-13,65,3
7666,CS3170,02-Oct-14,73,2
7667,CS2258,02-Oct-14,75,1
7668,CS5576,02-Oct-14,101,3
7669,CS1137,02-Oct-14,38,3
7670,CS4068,02-Oct-14,105,1
7671,CS5141,02-Oct-14,74,3
7672,CS1705,02-Oct-14,77,3
7673,CS2592,02-Oct-14,38,3
7674,CS3592,02-Oct-14,76,2
7675,CS4295,02-Oct-14,64,2
7676,CS2337,02-Oct-14,54,1
7677,CS4920,02-Oct-14,94,2
7678,CS2006,02-Oct-14,103,2
7679,CS5957,02-Oct-14,101,3
7680,CS2192,02-Oct-14,53,3
7681,CS3554,02-Oct-14,102,1
7682,CS1445,02-Oct-14,46,2
7683,CS1393,02-Oct-14,78,1
7684,CS5054,02-Oct-14,74,3
7685,CS2824,02-Oct-14,48,1
7686,CS1458,02-Oct-14,52,2
7687,CS4510,02-Oct-14,44,3
7688,CS4631,02-Oct-14,87,1
7689,CS1476,02-Oct-14,41,3
7690,CS5576,02-Oct-14,81,1
7691,CS5295,02-Oct-14,59,3
7692,CS5260,02-Oct-14,74,3
7693,CS3239,02-Oct-14,41,3
7694,CS1401,02-Oct-14,66,1
7695,CS2835,02-Oct-14,105,1
7696,CS2731,02-Oct-14,90,1
7697,CS1648,02-Oct-14,72,1
7698,CS2668,02-Oct-14,78,1
7699,CS4194,02-Oct-14,64,2
7700,CS3060,02-Oct-14,66,1
7701,CS3942,02-Oct-14,86,3
7702,CS4858,02-Oct-14,96,1
7703,CS1952,02-Oct-14,100,2
7704,CS1794,02-Oct-14,63,1
7705,CS2990,02-Oct-14,96,1
7706,CS2641,02-Oct-14,37,2
7707,CS1668,02-Oct-14,51,1
7708,CS5437,02-Oct-14,47,3
7709,CS5850,02-Oct-14,73,2
7710,CS4230,02-Oct-14,79,2
7711,CS4913,02-Oct-14,62,3
7712,CS2668,02-Oct-14,83,3
7713,CS6055,02-Oct-14,99,1
7714,CS1949,02-Oct-14,72,1
7715,CS3943,02-Oct-14,39,1
7716,CS5949,02-Oct-14,74,3
7717,CS2084,02-Oct-14,69,1
7718,CS2799,02-Oct-14,88,2
7719,CS1342,02-Oct-14,73,2
7720,CS2796,02-Oct-14,61,2
7721,CS5614,02-Oct-14,89,3
7722,CS5236,02-Oct-14,95,3
7723,CS2601,02-Oct-14,87,1
7724,CS1437,02-Oct-14,82,2
7725,CS1989,02-Oct-14,105,1
7726,CS4783,02-Oct-14,87,1
7727,CS5015,02-Oct-14,73,2
7728,CS1427,02-Oct-14,80,3
7729,CS2417,02-Oct-14,100,2
7730,CS1121,02-Oct-14,73,2
7731,CS2794,02-Oct-14,105,1
7732,CS5273,02-Oct-14,48,1
7733,CS5904,02-Oct-14,93,1
7734,CS1791,02-Oct-14,51,1
7735,CS5683,02-Oct-14,60,1
7736,CS3771,02-Oct-14,91,2
7737,CS1379,02-Oct-14,69,1
7738,CS1662,02-Oct-14,47,3
7739,CS5644,02-Oct-14,81,1
7740,CS3180,02-Oct-14,77,3
7741,CS1936,02-Oct-14,46,2
7742,CS3475,02-Oct-14,101,3
7743,CS5866,02-Oct-14,70,2
7744,CS3606,02-Oct-14,95,3
7745,CS6061,02-Oct-14,99,1
7746,CS8258,02-Oct-14,56,3
7747,CS8592,02-Oct-14,12,1
7748,CS8337,02-Oct-14,62,3
7749,CS8006,02-Oct-14,11,3
7750,CS8192,02-Oct-14,59,3
7751,CS7445,02-Oct-14,70,2
7752,CS7393,02-Oct-14,31,2
7753,CS7458,02-Oct-14,44,3
7754,CS7401,02-Oct-14,61,2
7755,CS8835,02-Oct-14,24,1
7756,CS8731,02-Oct-14,49,2
7757,CS7648,02-Oct-14,19,2
7758,CS8668,02-Oct-14,10,2
7759,CS7952,02-Oct-14,64,2
7760,CS7794,02-Oct-14,33,1
7761,CS8990,02-Oct-14,24,1
7762,CS8641,02-Oct-14,58,2
7763,CS8668,02-Oct-14,75,1
7764,CS8799,02-Oct-14,49,2
7765,CS7342,02-Oct-14,33,1
7766,CS8796,02-Oct-14,17,3
7767,CS8601,02-Oct-14,40,2
7768,CS7437,02-Oct-14,14,3
7769,CS7989,02-Oct-14,32,3
7770,CS7427,02-Oct-14,29,3
7771,CS8417,02-Oct-14,22,2
7772,CS7121,02-Oct-14,11,3
7773,CS7379,02-Oct-14,77,3
7774,CS7662,02-Oct-14,61,2
7775,CS7936,02-Oct-14,12,1
7776,CS5866,02-Sep-11,56,3
7777,CS5700,02-Sep-11,82,2
7778,CS5886,02-Sep-11,54,1
7779,CS5508,02-Sep-11,98,3
7780,CS1129,02-Sep-11,51,1
7781,CS3863,02-Sep-11,42,1
7782,CS1617,02-Sep-11,40,2
7783,CS5129,02-Sep-11,67,2
7784,CS1650,02-Sep-11,103,2
7785,CS2932,02-Sep-11,67,2
7786,CS1123,02-Sep-11,68,3
7787,CS1857,02-Sep-11,102,1
7788,CS1479,02-Sep-11,102,1
7789,CS5288,02-Sep-11,63,1
7790,CS1196,02-Sep-11,74,3
7791,CS4517,02-Sep-11,100,2
7792,CS2027,02-Sep-11,69,1
7793,CS2453,02-Sep-11,102,1
7794,CS3640,02-Sep-11,66,1
7795,CS4501,02-Sep-11,77,3
7796,CS3223,02-Sep-11,75,1
7797,CS3988,02-Sep-11,36,1
7798,CS3619,02-Sep-11,91,2
7799,CS4740,02-Sep-11,40,2
7800,CS3463,02-Sep-11,89,3
7801,CS6100,02-Sep-11,89,3
7802,CS2908,02-Sep-11,98,3
7803,CS2755,02-Sep-11,42,1
7804,CS3598,02-Sep-11,61,2
7805,CS4619,02-Sep-11,41,3
7806,CS1355,02-Sep-11,57,1
7807,CS4567,02-Sep-11,64,2
7808,CS3909,02-Sep-11,104,3
7809,CS2519,02-Sep-11,48,1
7810,CS4070,02-Sep-11,50,3
7811,CS4896,02-Sep-11,91,2
7812,CS5886,02-Sep-11,53,3
7813,CS1610,02-Sep-11,58,2
7814,CS5327,02-Sep-11,45,1
7815,CS4183,02-Sep-11,87,1
7816,CS2401,02-Sep-11,74,3
7817,CS5709,02-Sep-11,56,3
7818,CS2280,02-Sep-11,80,3
7819,CS4179,02-Sep-11,51,1
7820,CS5393,02-Sep-11,67,2
7821,CS4041,02-Sep-11,43,2
7822,CS5192,02-Sep-11,35,3
7823,CS1498,02-Sep-11,87,1
7824,CS3815,02-Sep-11,96,1
7825,CS5346,02-Sep-11,66,1
7826,CS5686,02-Sep-11,95,3
7827,CS2849,02-Sep-11,88,2
7828,CS2014,02-Sep-11,84,1
7829,CS1499,02-Sep-11,58,2
7830,CS3902,02-Sep-11,45,1
7831,CS2432,02-Sep-11,105,1
7832,CS3322,02-Sep-11,105,1
7833,CS5578,02-Sep-11,59,3
7834,CS3757,02-Sep-11,104,3
7835,CS2145,02-Sep-11,45,1
7836,CS1185,02-Sep-11,80,3
7837,CS3330,02-Sep-11,92,3
7838,CS3793,02-Sep-11,80,3
7839,CS1751,02-Sep-11,55,2
7840,CS5174,02-Sep-11,64,2
7841,CS3016,02-Sep-11,48,1
7842,CS3745,02-Sep-11,76,2
7843,CS5397,02-Sep-11,85,2
7844,CS2820,02-Sep-11,42,1
7845,CS4181,02-Sep-11,81,1
7846,CS7129,02-Sep-11,65,3
7847,CS7617,02-Sep-11,26,3
7848,CS8932,02-Sep-11,68,3
7849,CS7123,02-Sep-11,15,1
7850,CS7857,02-Sep-11,31,2
7851,CS7196,02-Sep-11,57,1
7852,CS8453,02-Sep-11,35,3
7853,CS8908,02-Sep-11,15,1
7854,CS7610,02-Sep-11,41,3
7855,CS8401,02-Sep-11,55,2
7856,CS8280,02-Sep-11,67,2
7857,CS7498,02-Sep-11,11,3
7858,CS8849,02-Sep-11,51,1
7859,CS8014,02-Sep-11,28,2
7860,CS7499,02-Sep-11,33,1
7861,CS7185,02-Sep-11,31,2
7862,CS7751,02-Sep-11,65,3
7863,CS2018,02-Sep-12,68,3
7864,CS4668,02-Sep-12,84,1
7865,CS3639,02-Sep-12,87,1
7866,CS2070,02-Sep-12,47,3
7867,CS3361,02-Sep-12,47,3
7868,CS2909,02-Sep-12,59,3
7869,CS2538,02-Sep-12,72,1
7870,CS3882,02-Sep-12,62,3
7871,CS4451,02-Sep-12,82,2
7872,CS4991,02-Sep-12,90,1
7873,CS1863,02-Sep-12,40,2
7874,CS5660,02-Sep-12,56,3
7875,CS4867,02-Sep-12,97,2
7876,CS1405,02-Sep-12,100,2
7877,CS4832,02-Sep-12,40,2
7878,CS2804,02-Sep-12,50,3
7879,CS2161,02-Sep-12,53,3
7880,CS3485,02-Sep-12,87,1
7881,CS2442,02-Sep-12,92,3
7882,CS5058,02-Sep-12,103,2
7883,CS5450,02-Sep-12,46,2
7884,CS1939,02-Sep-12,55,2
7885,CS3098,02-Sep-12,51,1
7886,CS6040,02-Sep-12,93,1
7887,CS3921,02-Sep-12,43,2
7888,CS1524,02-Sep-12,35,3
7889,CS2830,02-Sep-12,61,2
7890,CS2843,02-Sep-12,103,2
7891,CS2460,02-Sep-12,41,3
7892,CS3737,02-Sep-12,53,3
7893,CS2714,02-Sep-12,80,3
7894,CS3350,02-Sep-12,79,2
7895,CS2215,02-Sep-12,97,2
7896,CS3500,02-Sep-12,65,3
7897,CS4418,02-Sep-12,94,2
7898,CS1345,02-Sep-12,81,1
7899,CS3044,02-Sep-12,65,3
7900,CS4235,02-Sep-12,94,2
7901,CS1774,02-Sep-12,96,1
7902,CS1641,02-Sep-12,71,3
7903,CS4457,02-Sep-12,39,1
7904,CS1334,02-Sep-12,69,1
7905,CS5851,02-Sep-12,71,3
7906,CS2805,02-Sep-12,38,3
7907,CS4361,02-Sep-12,82,2
7908,CS1202,02-Sep-12,41,3
7909,CS4760,02-Sep-12,55,2
7910,CS2202,02-Sep-12,36,1
7911,CS4916,02-Sep-12,38,3
7912,CS5206,02-Sep-12,39,1
7913,CS2646,02-Sep-12,49,2
7914,CS3946,02-Sep-12,89,3
7915,CS4050,02-Sep-12,86,3
7916,CS4841,02-Sep-12,101,3
7917,CS4764,02-Sep-12,95,3
7918,CS2666,02-Sep-12,74,3
7919,CS4982,02-Sep-12,64,2
7920,CS4469,02-Sep-12,43,2
7921,CS4346,02-Sep-12,89,3
7922,CS2551,02-Sep-12,39,1
7923,CS5257,02-Sep-12,79,2
7924,CS3800,02-Sep-12,88,2
7925,CS5885,02-Sep-12,56,3
7926,CS3965,02-Sep-12,89,3
7927,CS1233,02-Sep-12,66,1
7928,CS4742,02-Sep-12,94,2
7929,CS8018,02-Sep-12,43,2
7930,CS8070,02-Sep-12,24,1
7931,CS8909,02-Sep-12,10,2
7932,CS8538,02-Sep-12,58,2
7933,CS7863,02-Sep-12,20,3
7934,CS7405,02-Sep-12,33,1
7935,CS8804,02-Sep-12,70,2
7936,CS8161,02-Sep-12,50,3
7937,CS8442,02-Sep-12,16,2
7938,CS7939,02-Sep-12,10,2
7939,CS8460,02-Sep-12,16,2
7940,CS8714,02-Sep-12,56,3
7941,CS8215,02-Sep-12,37,2
7942,CS7345,02-Sep-12,73,2
7943,CS7641,02-Sep-12,62,3
7944,CS7334,02-Sep-12,38,3
7945,CS8805,02-Sep-12,55,2
7946,CS7202,02-Sep-12,15,1
7947,CS8202,02-Sep-12,64,2
7948,CS8646,02-Sep-12,60,1
7949,CS8666,02-Sep-12,31,2
7950,CS8551,02-Sep-12,13,2
7951,CS7233,02-Sep-12,64,2
7952,CS5510,02-Sep-13,99,1
7953,CS3614,02-Sep-13,45,1
7954,CS2818,02-Sep-13,57,1
7955,CS5261,02-Sep-13,35,3
7956,CS1831,02-Sep-13,76,2
7957,CS5893,02-Sep-13,80,3
7958,CS4737,02-Sep-13,68,3
7959,CS2521,02-Sep-13,58,2
7960,CS5086,02-Sep-13,48,1
7961,CS2900,02-Sep-13,93,1
7962,CS4266,02-Sep-13,36,1
7963,CS4624,02-Sep-13,55,2
7964,CS2564,02-Sep-13,88,2
7965,CS3260,02-Sep-13,92,3
7966,CS1592,02-Sep-13,36,1
7967,CS3911,02-Sep-13,105,1
7968,CS1666,02-Sep-13,44,3
7969,CS5880,02-Sep-13,65,3
7970,CS2865,02-Sep-13,86,3
7971,CS1312,02-Sep-13,83,3
7972,CS2104,02-Sep-13,71,3
7973,CS5011,02-Sep-13,54,1
7974,CS1958,02-Sep-13,45,1
7975,CS2804,02-Sep-13,53,3
7976,CS3896,02-Sep-13,97,2
7977,CS5946,02-Sep-13,88,2
7978,CS3385,02-Sep-13,67,2
7979,CS1587,02-Sep-13,61,2
7980,CS4475,02-Sep-13,68,3
7981,CS4804,02-Sep-13,68,3
7982,CS1828,02-Sep-13,68,3
7983,CS4625,02-Sep-13,103,2
7984,CS1758,02-Sep-13,54,1
7985,CS1894,02-Sep-13,74,3
7986,CS3419,02-Sep-13,104,3
7987,CS4604,02-Sep-13,86,3
7988,CS2229,02-Sep-13,68,3
7989,CS3896,02-Sep-13,54,1
7990,CS2691,02-Sep-13,59,3
7991,CS1194,02-Sep-13,91,2
7992,CS2652,02-Sep-13,45,1
7993,CS6074,02-Sep-13,89,3
7994,CS4382,02-Sep-13,44,3
7995,CS5503,02-Sep-13,103,2
7996,CS1957,02-Sep-13,105,1
7997,CS5459,02-Sep-13,45,1
7998,CS2383,02-Sep-13,73,2
7999,CS5740,02-Sep-13,102,1
8000,CS1170,02-Sep-13,92,3
8001,CS2896,02-Sep-13,66,1
8002,CS3104,02-Sep-13,49,2
8003,CS1499,02-Sep-13,94,2
8004,CS4081,02-Sep-13,37,2
8005,CS3429,02-Sep-13,89,3
8006,CS1893,02-Sep-13,59,3
8007,CS3101,02-Sep-13,76,2
8008,CS3397,02-Sep-13,55,2
8009,CS2902,02-Sep-13,76,2
8010,CS5609,02-Sep-13,72,1
8011,CS3271,02-Sep-13,78,1
8012,CS4282,02-Sep-13,61,2
8013,CS4560,02-Sep-13,75,1
8014,CS1499,02-Sep-13,97,2
8015,CS5487,02-Sep-13,67,2
8016,CS1143,02-Sep-13,99,1
8017,CS1186,02-Sep-13,105,1
8018,CS3099,02-Sep-13,38,3
8019,CS1364,02-Sep-13,66,1
8020,CS4611,02-Sep-13,68,3
8021,CS3736,02-Sep-13,51,1
8022,CS3759,02-Sep-13,65,3
8023,CS2832,02-Sep-13,64,2
8024,CS3879,02-Sep-13,75,1
8025,CS2770,02-Sep-13,68,3
8026,CS2209,02-Sep-13,55,2
8027,CS5883,02-Sep-13,105,1
8028,CS5331,02-Sep-13,103,2
8029,CS3772,02-Sep-13,73,2
8030,CS8818,02-Sep-13,22,2
8031,CS7831,02-Sep-13,19,2
8032,CS8521,02-Sep-13,74,3
8033,CS8900,02-Sep-13,73,2
8034,CS8564,02-Sep-13,48,1
8035,CS7592,02-Sep-13,73,2
8036,CS7666,02-Sep-13,56,3
8037,CS8865,02-Sep-13,48,1
8038,CS8104,02-Sep-13,59,3
8039,CS8804,02-Sep-13,42,1
8040,CS7587,02-Sep-13,16,2
8041,CS7758,02-Sep-13,34,2
8042,CS7894,02-Sep-13,43,2
8043,CS8229,02-Sep-13,27,1
8044,CS8691,02-Sep-13,57,1
8045,CS7194,02-Sep-13,38,3
8046,CS8383,02-Sep-13,76,2
8047,CS7170,02-Sep-13,10,2
8048,CS8896,02-Sep-13,57,1
8049,CS7499,02-Sep-13,57,1
8050,CS7143,02-Sep-13,17,3
8051,CS7186,02-Sep-13,25,2
8052,CS7364,02-Sep-13,26,3
8053,CS8832,02-Sep-13,49,2
8054,CS8770,02-Sep-13,58,2
8055,CS1430,02-Sep-14,71,3
8056,CS5276,02-Sep-14,62,3
8057,CS2394,02-Sep-14,67,2
8058,CS1729,02-Sep-14,54,1
8059,CS5808,02-Sep-14,58,2
8060,CS4804,02-Sep-14,57,1
8061,CS6055,02-Sep-14,63,1
8062,CS4990,02-Sep-14,68,3
8063,CS6015,02-Sep-14,58,2
8064,CS1954,02-Sep-14,74,3
8065,CS5546,02-Sep-14,83,3
8066,CS5489,02-Sep-14,66,1
8067,CS3602,02-Sep-14,75,1
8068,CS1268,02-Sep-14,96,1
8069,CS4326,02-Sep-14,66,1
8070,CS5368,02-Sep-14,71,3
8071,CS5824,02-Sep-14,105,1
8072,CS2596,02-Sep-14,64,2
8073,CS3676,02-Sep-14,103,2
8074,CS1795,02-Sep-14,92,3
8075,CS2948,02-Sep-14,93,1
8076,CS4745,02-Sep-14,71,3
8077,CS3592,02-Sep-14,42,1
8078,CS5878,02-Sep-14,53,3
8079,CS4188,02-Sep-14,101,3
8080,CS2344,02-Sep-14,42,1
8081,CS2285,02-Sep-14,103,2
8082,CS1154,02-Sep-14,65,3
8083,CS3712,02-Sep-14,45,1
8084,CS4832,02-Sep-14,36,1
8085,CS1630,02-Sep-14,40,2
8086,CS3659,02-Sep-14,63,1
8087,CS3627,02-Sep-14,56,3
8088,CS5460,02-Sep-14,49,2
8089,CS3958,02-Sep-14,51,1
8090,CS3646,02-Sep-14,42,1
8091,CS3170,02-Sep-14,38,3
8092,CS2364,02-Sep-14,35,3
8093,CS4695,02-Sep-14,35,3
8094,CS3930,02-Sep-14,62,3
8095,CS4734,02-Sep-14,58,2
8096,CS3967,02-Sep-14,75,1
8097,CS2476,02-Sep-14,84,1
8098,CS2317,02-Sep-14,59,3
8099,CS2167,02-Sep-14,105,1
8100,CS1584,02-Sep-14,47,3
8101,CS3506,02-Sep-14,41,3
8102,CS4998,02-Sep-14,50,3
8103,CS2414,02-Sep-14,61,2
8104,CS2923,02-Sep-14,89,3
8105,CS2786,02-Sep-14,89,3
8106,CS3624,02-Sep-14,56,3
8107,CS3258,02-Sep-14,85,2
8108,CS4258,02-Sep-14,70,2
8109,CS2931,02-Sep-14,54,1
8110,CS1675,02-Sep-14,94,2
8111,CS3216,02-Sep-14,71,3
8112,CS2571,02-Sep-14,95,3
8113,CS2704,02-Sep-14,73,2
8114,CS7729,02-Sep-14,52,2
8115,CS7268,02-Sep-14,30,1
8116,CS8596,02-Sep-14,53,3
8117,CS7795,02-Sep-14,40,2
8118,CS8948,02-Sep-14,37,2
8119,CS8285,02-Sep-14,62,3
8120,CS7154,02-Sep-14,50,3
8121,CS7630,02-Sep-14,60,1
8122,CS8364,02-Sep-14,59,3
8123,CS8476,02-Sep-14,58,2
8124,CS8317,02-Sep-14,15,1
8125,CS7584,02-Sep-14,70,2
8126,CS8414,02-Sep-14,27,1
8127,CS8923,02-Sep-14,70,2
8128,CS8786,02-Sep-14,30,1
8129,CS5181,03-Apr-12,96,1
8130,CS5361,03-Apr-12,63,1
8131,CS1118,03-Apr-12,63,1
8132,CS2614,03-Apr-12,57,1
8133,CS4344,03-Apr-12,59,3
8134,CS2339,03-Apr-12,38,3
8135,CS3018,03-Apr-12,35,3
8136,CS5372,03-Apr-12,62,3
8137,CS4155,03-Apr-12,44,3
8138,CS2077,03-Apr-12,99,1
8139,CS3049,03-Apr-12,48,1
8140,CS3617,03-Apr-12,62,3
8141,CS4784,03-Apr-12,66,1
8142,CS1155,03-Apr-12,55,2
8143,CS5789,03-Apr-12,38,3
8144,CS2083,03-Apr-12,57,1
8145,CS1820,03-Apr-12,87,1
8146,CS3942,03-Apr-12,49,2
8147,CS2168,03-Apr-12,43,2
8148,CS4295,03-Apr-12,39,1
8149,CS5914,03-Apr-12,36,1
8150,CS5769,03-Apr-12,82,2
8151,CS4924,03-Apr-12,73,2
8152,CS1746,03-Apr-12,67,2
8153,CS3008,03-Apr-12,93,1
8154,CS2630,03-Apr-12,70,2
8155,CS2361,03-Apr-12,64,2
8156,CS3811,03-Apr-12,56,3
8157,CS2196,03-Apr-12,62,3
8158,CS1774,03-Apr-12,85,2
8159,CS6110,03-Apr-12,69,1
8160,CS1508,03-Apr-12,87,1
8161,CS3702,03-Apr-12,42,1
8162,CS5689,03-Apr-12,51,1
8163,CS4198,03-Apr-12,96,1
8164,CS2377,03-Apr-12,104,3
8165,CS4783,03-Apr-12,48,1
8166,CS6042,03-Apr-12,84,1
8167,CS5298,03-Apr-12,64,2
8168,CS1246,03-Apr-12,59,3
8169,CS3242,03-Apr-12,99,1
8170,CS3684,03-Apr-12,66,1
8171,CS3664,03-Apr-12,84,1
8172,CS4379,03-Apr-12,71,3
8173,CS4308,03-Apr-12,101,3
8174,CS1987,03-Apr-12,92,3
8175,CS4215,03-Apr-12,67,2
8176,CS3258,03-Apr-12,86,3
8177,CS3582,03-Apr-12,40,2
8178,CS5391,03-Apr-12,62,3
8179,CS4345,03-Apr-12,105,1
8180,CS3491,03-Apr-12,101,3
8181,CS1618,03-Apr-12,45,1
8182,CS4675,03-Apr-12,80,3
8183,CS5317,03-Apr-12,104,3
8184,CS4248,03-Apr-12,64,2
8185,CS1454,03-Apr-12,56,3
8186,CS4339,03-Apr-12,78,1
8187,CS3066,03-Apr-12,35,3
8188,CS3742,03-Apr-12,96,1
8189,CS2572,03-Apr-12,73,2
8190,CS4407,03-Apr-12,67,2
8191,CS3758,03-Apr-12,64,2
8192,CS4171,03-Apr-12,57,1
8193,CS3697,03-Apr-12,57,1
8194,CS2155,03-Apr-12,75,1
8195,CS2020,03-Apr-12,57,1
8196,CS2008,03-Apr-12,35,3
8197,CS5474,03-Apr-12,42,1
8198,CS5068,03-Apr-12,65,3
8199,CS3505,03-Apr-12,57,1
8200,CS5942,03-Apr-12,44,3
8201,CS4399,03-Apr-12,50,3
8202,CS2691,03-Apr-12,79,2
8203,CS3953,03-Apr-12,49,2
8204,CS1913,03-Apr-12,48,1
8205,CS1188,03-Apr-12,92,3
8206,CS1451,03-Apr-12,70,2
8207,CS7118,03-Apr-12,61,2
8208,CS8614,03-Apr-12,39,1
8209,CS7155,03-Apr-12,19,2
8210,CS8083,03-Apr-12,37,2
8211,CS7820,03-Apr-12,19,2
8212,CS8168,03-Apr-12,76,2
8213,CS7746,03-Apr-12,38,3
8214,CS8630,03-Apr-12,35,3
8215,CS8361,03-Apr-12,27,1
8216,CS8196,03-Apr-12,32,3
8217,CS7774,03-Apr-12,10,2
8218,CS7508,03-Apr-12,55,2
8219,CS8377,03-Apr-12,19,2
8220,CS7987,03-Apr-12,68,3
8221,CS7618,03-Apr-12,29,3
8222,CS7454,03-Apr-12,13,2
8223,CS8572,03-Apr-12,33,1
8224,CS8155,03-Apr-12,67,2
8225,CS8020,03-Apr-12,51,1
8226,CS8691,03-Apr-12,52,2
8227,CS7913,03-Apr-12,75,1
8228,CS5264,03-Apr-13,81,1
8229,CS5807,03-Apr-13,91,2
8230,CS2494,03-Apr-13,56,3
8231,CS2913,03-Apr-13,82,2
8232,CS4056,03-Apr-13,61,2
8233,CS5189,03-Apr-13,62,3
8234,CS5808,03-Apr-13,66,1
8235,CS3303,03-Apr-13,51,1
8236,CS5444,03-Apr-13,52,2
8237,CS1420,03-Apr-13,66,1
8238,CS2707,03-Apr-13,89,3
8239,CS1142,03-Apr-13,99,1
8240,CS5742,03-Apr-13,96,1
8241,CS2789,03-Apr-13,99,1
8242,CS3402,03-Apr-13,81,1
8243,CS5742,03-Apr-13,55,2
8244,CS1624,03-Apr-13,84,1
8245,CS5684,03-Apr-13,72,1
8246,CS1234,03-Apr-13,52,2
8247,CS1872,03-Apr-13,92,3
8248,CS5294,03-Apr-13,48,1
8249,CS2405,03-Apr-13,90,1
8250,CS2919,03-Apr-13,96,1
8251,CS5978,03-Apr-13,79,2
8252,CS5691,03-Apr-13,60,1
8253,CS3849,03-Apr-13,58,2
8254,CS3863,03-Apr-13,94,2
8255,CS2834,03-Apr-13,69,1
8256,CS3147,03-Apr-13,81,1
8257,CS3908,03-Apr-13,78,1
8258,CS5190,03-Apr-13,49,2
8259,CS5616,03-Apr-13,57,1
8260,CS4906,03-Apr-13,67,2
8261,CS4163,03-Apr-13,50,3
8262,CS3640,03-Apr-13,50,3
8263,CS5511,03-Apr-13,79,2
8264,CS4991,03-Apr-13,64,2
8265,CS5874,03-Apr-13,37,2
8266,CS5687,03-Apr-13,83,3
8267,CS3608,03-Apr-13,83,3
8268,CS1463,03-Apr-13,55,2
8269,CS2229,03-Apr-13,87,1
8270,CS2269,03-Apr-13,36,1
8271,CS5938,03-Apr-13,35,3
8272,CS3425,03-Apr-13,71,3
8273,CS1411,03-Apr-13,36,1
8274,CS2177,03-Apr-13,100,2
8275,CS1987,03-Apr-13,85,2
8276,CS4264,03-Apr-13,82,2
8277,CS3878,03-Apr-13,55,2
8278,CS5075,03-Apr-13,92,3
8279,CS6034,03-Apr-13,82,2
8280,CS4080,03-Apr-13,72,1
8281,CS3228,03-Apr-13,39,1
8282,CS5842,03-Apr-13,76,2
8283,CS5428,03-Apr-13,60,1
8284,CS1515,03-Apr-13,76,2
8285,CS1681,03-Apr-13,62,3
8286,CS4476,03-Apr-13,82,2
8287,CS5763,03-Apr-13,68,3
8288,CS3778,03-Apr-13,44,3
8289,CS3389,03-Apr-13,94,2
8290,CS4924,03-Apr-13,38,3
8291,CS5578,03-Apr-13,97,2
8292,CS3242,03-Apr-13,88,2
8293,CS8494,03-Apr-13,61,2
8294,CS8913,03-Apr-13,68,3
8295,CS7420,03-Apr-13,31,2
8296,CS8789,03-Apr-13,31,2
8297,CS7624,03-Apr-13,54,1
8298,CS7234,03-Apr-13,74,3
8299,CS7872,03-Apr-13,74,3
8300,CS8405,03-Apr-13,30,1
8301,CS8834,03-Apr-13,76,2
8302,CS7463,03-Apr-13,16,2
8303,CS8229,03-Apr-13,18,1
8304,CS8269,03-Apr-13,24,1
8305,CS7411,03-Apr-13,41,3
8306,CS8177,03-Apr-13,12,1
8307,CS7515,03-Apr-13,34,2
8308,CS7681,03-Apr-13,24,1
8309,CS3343,03-Apr-14,56,3
8310,CS5751,03-Apr-14,75,1
8311,CS5291,03-Apr-14,40,2
8312,CS3207,03-Apr-14,59,3
8313,CS3133,03-Apr-14,42,1
8314,CS4304,03-Apr-14,94,2
8315,CS2690,03-Apr-14,93,1
8316,CS2847,03-Apr-14,97,2
8317,CS4861,03-Apr-14,92,3
8318,CS2118,03-Apr-14,40,2
8319,CS1369,03-Apr-14,47,3
8320,CS5706,03-Apr-14,44,3
8321,CS5335,03-Apr-14,83,3
8322,CS2752,03-Apr-14,46,2
8323,CS1190,03-Apr-14,71,3
8324,CS5001,03-Apr-14,100,2
8325,CS4081,03-Apr-14,84,1
8326,CS1393,03-Apr-14,93,1
8327,CS4289,03-Apr-14,35,3
8328,CS5513,03-Apr-14,67,2
8329,CS4516,03-Apr-14,103,2
8330,CS4148,03-Apr-14,90,1
8331,CS2086,03-Apr-14,56,3
8332,CS5189,03-Apr-14,92,3
8333,CS4986,03-Apr-14,42,1
8334,CS2322,03-Apr-14,56,3
8335,CS4757,03-Apr-14,97,2
8336,CS1719,03-Apr-14,52,2
